video_id,author,comment,published_at,like_count
4gt1DP8dPBY,@goosee7776,I had Covid for three days and it was ugly and I never took no shot so its probably not as vaccine related as we will first think it is'.,2025-09-08T04:00:27Z,0
4gt1DP8dPBY,@Erik-l7q-l8e,Obama Care should be canceled.Obama doesn't care he just needs money for a lawyer.We are supposed to just take someones word that covid vaccines are safe? Prove it!,2025-09-07T19:25:57Z,0
4gt1DP8dPBY,@blackredneck4378,Florida have said that vaccines are no longer mandated. Meaning people who get diseases from non vaccine states will carries these preventable diseases to other states. How crazy is that?,2025-09-06T16:35:20Z,0
4gt1DP8dPBY,@wk4240,"PEOPLE ARE GOING TO NEEDLESSLY DIE UNDER RFK Jr's INTENTIONAL DESTRUCTION OF THE CDC!!!

Which states now require a prescription to get a COVID‑19 vaccine at Walgreens or CVS (i.e., where vaccines are no longer available “without a prescription”). Based on the most recent information as of early September 2025:


---

CVS

Available without a prescription in 34 states (these include Alaska, Alabama, Arkansas, California, Connecticut, Delaware, Hawaii, Iowa, Idaho, Illinois, Indiana, Kansas, Maryland, Michigan, Minnesota, Missouri, Mississippi, Montana, Nebraska, North Dakota, New Hampshire, New Jersey, Ohio, Oklahoma, Oregon, Rhode Island, South Carolina, South Dakota, Tennessee, Texas, Vermont, Washington, Wisconsin, Wyoming) .

Require a prescription from an authorized provider in:

Arizona

Colorado

Florida

Georgia

Kentucky

Louisiana

Maine

North Carolina

New York

Pennsylvania

Utah

Virginia

West Virginia

District of Columbia (D.C.) .


Not offering COVID vaccines at all, even with a prescription, in:

Massachusetts

Nevada

New Mexico .




---

Walgreens

Walgreens states it will comply with each state’s laws, offering vaccines where permitted .

It has come to light (via reporting by The New York Times) that Walgreens patients would need a prescription in 16 states—though not necessarily exactly the same 16 as CVS. The specific list for Walgreens hasn’t been fully publicly confirmed .



---

Summary Table

Pharmacy	Available w/o Prescription	Prescription Required	Not Offered at All

CVS	34 states (see list above)	AZ, CO, FL, GA, KY, LA, ME, NC, NY, PA, UT, VA, WV, DC	MA, NV, NM
Walgreens	Varies by state; unspecified	16 states (exact list not confirmed)	Possibly the same as CVS



---

Conclusion

If you're looking to find a COVID‑19 vaccine at CVS or Walgreens:

CVS clearly requires a prescription in the 14 states listed above (plus D.C.) and does not offer COVID vaccines at all in Massachusetts, Nevada, and New Mexico.

Walgreens also may require a prescription in up to 16 states, but the exact states differ and have not been fully disclosed publicly.",2025-09-06T13:22:53Z,0
4gt1DP8dPBY,@IsabellaTan-sn5ox,"Fauci 1986 act granted unlimited immunity to big pharmaceutical and doctors for any vaccine injuries. CDC forced American to  take experimental cov19 jabs, despite Pfizer own testing data showed 2.3% death rate which is many times higher than cov19 death. These experts did a nice job for American and  please continue your outstanding job",2025-09-06T13:10:03Z,0
4gt1DP8dPBY,@malcolmcaluori3197,"As Donald Trump floats around in his doting fantasy bubble, this Federal administration is anything but admirable. There’s real work that needs to be done. The fact that States are finding they need to go it alone to find workable solutions mirrors how developed nations around the globe are now deeming the U.S. not merely unreliable, but an active hindrance, and looking to new ways of carrying on with important work without us. Our stature is sinking faster than we imagine, and I don’t see how we return from much of the damage that’s being inflicted.",2025-09-06T09:06:47Z,0
4gt1DP8dPBY,@mai98938,Democrats don't care about kids safety and push mandatory masks shorts shutdowns. While private schools stayed open and no staff or kids got covid-19..,2025-09-06T02:01:43Z,0
4gt1DP8dPBY,@bbtobler,Liars!!!! Disgusting,2025-09-06T00:38:33Z,0
4gt1DP8dPBY,@SaveAmerica-2025,"I am 63,I went to get a Covid vaccine and was told  to come back in 2 years!  Kennedy is an incompetent  liar.",2025-09-05T23:41:25Z,0
4gt1DP8dPBY,@FrickinTony,The American people already paid for healthcare,2025-09-05T23:12:48Z,0
4gt1DP8dPBY,@jeris33,Could you show us another clip of your dumb king? 😂😂😂,2025-09-05T21:42:22Z,0
4gt1DP8dPBY,@otowngrl77,"As an aside, I wouldn't be surprised if a soft succession occurs within the next decade. Decentralizing economies, rights, and human services will only weaken the federal government and create chasms between state governments. How can this country possibly remain united under such poor governance?",2025-09-05T21:23:22Z,0
