video_id,author,comment,published_at,like_count
gr2haYsac4s,@imransaifi4508,Pagal ho kuch kaam nhi tum logo ko,2025-02-15T13:47:40Z,1
gr2haYsac4s,@NatishKumar-j4l,Are bhai train mein karne ja Raha hai Dil,2024-12-11T11:03:03Z,6
gr2haYsac4s,@huchappamarkat,🎉🎉🎉🎉,2024-12-03T11:42:19Z,7
gr2haYsac4s,@Reotiupadhayay,🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤,2024-10-24T12:07:15Z,56
gr2haYsac4s,@DaimaMajeed,❤❤❤❤❤❤❤❤❤,2024-10-11T09:04:46Z,23
gr2haYsac4s,@PavankumarMeenaa,मां और बेटे के बिस का प्यार क्या एक नहीं ज़िन्दगी मिल गयी है😢❤,2024-10-09T17:22:28Z,225
gr2haYsac4s,@SufiyanAli-i1d,क्या यार बच्चे को लेकर ट्रेन पास हो जाना❤❤❤❤❤❤❤❤❤,2024-09-24T09:32:01Z,31
zCdKsfd2m94,@ShakkeelShaa,😢😢😢😢❤❤,2025-07-11T08:23:24Z,1
zCdKsfd2m94,@jaishreeanddinesh,❤🎉नमस्ते,2025-07-10T15:00:42Z,0
zCdKsfd2m94,@LaxmanRaikwar-w2e,❤❤😢😢,2025-06-28T13:52:06Z,2
zCdKsfd2m94,@जागेश्वरकजले,300000,2025-04-28T14:28:29Z,2
zCdKsfd2m94,@MalaKhandale-w4q,Hemlata ❤😢. Dimple,2025-04-16T15:52:40Z,11
zCdKsfd2m94,@Aribapithi,😊😊😊😊😊😊😊😊😊,2025-03-26T05:18:04Z,11
zCdKsfd2m94,@Aribapithi,😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮,2025-03-26T05:17:57Z,0
zCdKsfd2m94,@RamSurat-y4b,ji😊,2025-03-04T03:51:13Z,3
zCdKsfd2m94,@Chhatrapalsingh-f9h,🤮🤮🤮🤢🥵🤬,2025-02-28T03:49:09Z,0
zCdKsfd2m94,@NituNitu-o9m,Mm,2025-02-24T06:45:26Z,2
zCdKsfd2m94,@AnilVishavkarma-gg7lc,❤❤❤❤❤❤❤❤❤😂❤,2025-02-23T09:34:39Z,10
zCdKsfd2m94,@shadfathima6486,😂😂😂😂😂😂😂😀w😀q😂qqqq😂😂q😂😀😀😂w😀😁😁,2025-02-23T09:20:20Z,0
zCdKsfd2m94,@PramodKumar-q3w5r,Maa😂😂😂😮😮😮😅😅😅😢😢❤❤❤🎉🎉🎉,2025-02-22T10:40:43Z,210
zCdKsfd2m94,@AwaSarr-y5x,❤❤❤❤❤,2025-02-09T10:17:41Z,28
zCdKsfd2m94,@iskoga2877,❤❤❤❤❤❤❤❤❤❤❤❤👍👍🌹🌹🌹🌹🌹🌹🌹🌹🌹,2025-01-31T05:17:20Z,31
